,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
1024,Street Kids,Rock Of The Westies,1975-10-24,6,20FnYowQOrLxU92iyA94ed,spotify:track:20FnYowQOrLxU92iyA94ed,0.058,0.473,0.932,0.00407,0.286,-7.725,0.0419,93.82,0.793,31,385026
1025,Hard Luck Story,Rock Of The Westies,1975-10-24,7,370wvMsgFk2WFsQfOI7ilP,spotify:track:370wvMsgFk2WFsQfOI7ilP,0.161,0.64,0.759,0.000789,0.103,-8.777,0.0417,139.68,0.428,19,316266
1026,Feed Me,Rock Of The Westies,1975-10-24,8,4qUAs5fOf9rGEGq4MTSFDD,spotify:track:4qUAs5fOf9rGEGq4MTSFDD,0.204,0.575,0.807,0.000573,0.146,-10.201,0.057,93.11,0.638,19,240786
1027,Billy Bones And The White Bird,Rock Of The Westies,1975-10-24,9,6vhdFKCPjLBcMvfrBEGRu4,spotify:track:6vhdFKCPjLBcMvfrBEGRu4,0.318,0.6,0.82,9.04e-05,0.0891,-6.919,0.049,103.733,0.44,19,265266
1028,Don't Go Breaking My Heart,Rock Of The Westies,1975-10-24,10,7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5,0.149,0.729,0.844,2.87e-06,0.0604,-8.824,0.0344,131.459,0.777,77,275440
1029,Captain Fantastic And The Brown Dirt Cowboy,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,1,58hb5zNHFE6np8gGHm0b9n,spotify:track:58hb5zNHFE6np8gGHm0b9n,0.115,0.54,0.533,7.24e-05,0.151,-10.756,0.0364,80.823,0.564,29,346640
1030,Tower Of Babel,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,2,3sjk6n71wc9WzWs1RoOsTH,spotify:track:3sjk6n71wc9WzWs1RoOsTH,0.179,0.531,0.515,2.36e-06,0.0311,-8.719,0.0387,156.673,0.326,21,268853
1031,Bitter Fingers,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,3,7k63sjSuQ0I3KCtxwV7UJK,spotify:track:7k63sjSuQ0I3KCtxwV7UJK,0.107,0.528,0.524,0.0,0.121,-10.097,0.0298,134.305,0.451,20,274253
1032,Tell Me When The Whistle Blows,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,4,1ZDcb5SSPBZIWQ0Gmm8BXk,spotify:track:1ZDcb5SSPBZIWQ0Gmm8BXk,0.06,0.415,0.596,7.7e-06,0.166,-10.128,0.0376,88.762,0.79,20,260959
1033,Someone Saved My Life Tonight,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,5,0CcGLZQ2WvKkpPrsy0euFU,spotify:track:0CcGLZQ2WvKkpPrsy0euFU,0.352,0.463,0.443,0.0,0.201,-8.174,0.0275,129.558,0.178,29,405800
1034,(Gotta Get A) Meal Ticket,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,6,30tWMxzdRReFk4quQsV0Su,spotify:track:30tWMxzdRReFk4quQsV0Su,0.00542,0.69,0.859,0.00345,0.0906,-6.941,0.0301,139.123,0.752,20,241640
1035,Better Off Dead,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,7,23JuilAzewNOYc2hfvcSQl,spotify:track:23JuilAzewNOYc2hfvcSQl,0.321,0.649,0.482,5.51e-06,0.0584,-10.309,0.0529,142.683,0.709,20,157653
1036,Writing,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,8,2AX5FxOBx0h50RdpnsddHh,spotify:track:2AX5FxOBx0h50RdpnsddHh,0.13,0.777,0.66,6.06e-05,0.0743,-10.896,0.0369,137.27,0.74,19,220693
1037,We All Fall In Love Sometimes,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,9,7G66QboAoXiEyj7lGoIzwn,spotify:track:7G66QboAoXiEyj7lGoIzwn,0.507,0.596,0.204,2.19e-05,0.474,-12.178,0.0335,127.249,0.21,35,251960
1038,Curtains,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,10,4iuipnfpOluuRF7X7IZ9SB,spotify:track:4iuipnfpOluuRF7X7IZ9SB,0.12,0.378,0.514,0.00638,0.0994,-9.58,0.0271,134.072,0.484,19,400106
1039,Lucy In The Sky With Diamonds,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,11,7qm8CNevYm6vX5tadKzPip,spotify:track:7qm8CNevYm6vX5tadKzPip,0.0567,0.397,0.539,1.56e-05,0.0912,-9.221,0.0344,163.17,0.544,22,378773
1040,One Day At A Time,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,12,7cnjONRYj6ZJSFpuqSecTp,spotify:track:7cnjONRYj6ZJSFpuqSecTp,0.428,0.476,0.368,1.01e-05,0.104,-9.751,0.0291,96.561,0.371,15,229973
1041,Philadelphia Freedom,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,13,6kLGxJA0QCVDTIbZDbXgL3,spotify:track:6kLGxJA0QCVDTIbZDbXgL3,0.0714,0.705,0.647,1.57e-05,0.0972,-8.532,0.0285,125.243,0.826,36,321933
1042,House Of Cards,Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,14,37WuoKbmmHW33QJSfcjIK1,spotify:track:37WuoKbmmHW33QJSfcjIK1,0.196,0.679,0.646,0.000295,0.116,-9.688,0.0318,87.507,0.862,18,192413
1043,"Captain Fantastic And The Brown Dirt Cowboy - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,1,5hZD6mr1QZs49u4ojNHCmj,spotify:track:5hZD6mr1QZs49u4ojNHCmj,0.386,0.444,0.849,0.000105,0.474,-7.661,0.214,82.384,0.502,17,422160
1044,"Tower Of Babel - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,2,5LmYaWhxezjHPiVThcIvhw,spotify:track:5LmYaWhxezjHPiVThcIvhw,0.54,0.462,0.797,4.69e-05,0.468,-6.091,0.073,163.247,0.277,15,278000
1045,"Bitter Fingers - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,3,09ZoAvbc1IjMPTvgTPZoEr,spotify:track:09ZoAvbc1IjMPTvgTPZoEr,0.308,0.326,0.807,3.71e-06,0.414,-5.2,0.0545,142.581,0.43,15,306600
1046,"Tell Me When The Whistle Blows - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,4,4HcMFIDYnCfgjaugYIHjqE,spotify:track:4HcMFIDYnCfgjaugYIHjqE,0.363,0.564,0.903,0.000262,0.29,-5.134,0.0464,89.834,0.881,14,279440
1047,"Someone Saved My Life Tonight - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,5,5TA8EtUpB31TUc60Jk7pIn,spotify:track:5TA8EtUpB31TUc60Jk7pIn,0.224,0.438,0.588,0.000471,0.447,-7.796,0.0293,138.475,0.22,22,437826
1048,"(Gotta Get A) Meal Ticket - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,6,0uHV14fBosExlpblWjO4vH,spotify:track:0uHV14fBosExlpblWjO4vH,0.0454,0.408,0.948,0.0124,0.379,-5.057,0.0479,151.149,0.691,13,439440
1049,"Better Off Dead - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,7,0YTOloo1vcYg4UJVa26xnY,spotify:track:0YTOloo1vcYg4UJVa26xnY,0.87,0.439,0.508,0.000254,0.184,-8.627,0.181,151.854,0.374,13,181813
1050,"Writing - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,8,7eIoYqpsVXL5XFgaGkxUz3,spotify:track:7eIoYqpsVXL5XFgaGkxUz3,0.378,0.475,0.893,2.02e-05,0.659,-8.251,0.5,146.114,0.289,12,330706
1051,"We All Fall In Love Sometimes - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,9,6I85rmjD1AbN98yGJYyF60,spotify:track:6I85rmjD1AbN98yGJYyF60,0.721,0.479,0.363,0.000101,0.316,-10.082,0.0303,136.902,0.184,14,237360
1052,"Curtains - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,10,7KbOL8Bg1wjVVC3PzjPR0V,spotify:track:7KbOL8Bg1wjVVC3PzjPR0V,0.158,0.401,0.872,0.00848,0.327,-5.964,0.0581,72.122,0.325,13,528106
1053,"Pinball Wizard - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,11,20R0Rtgxws2sCIwI5ymCeN,spotify:track:20R0Rtgxws2sCIwI5ymCeN,0.126,0.319,0.983,0.00231,0.579,-3.819,0.113,145.358,0.17,17,391186
1054,"Saturday Night's Alright (For Fighting) - Live From ""Midsummer Music"" At Wembley Stadium / 1975",Captain Fantastic And The Brown Dirt Cowboy (Deluxe Edition),1975-05-19,12,0FKtV0JfaF7S03WDIxnldQ,spotify:track:0FKtV0JfaF7S03WDIxnldQ,0.0893,0.355,0.994,0.00159,0.989,-3.52,0.102,159.588,0.462,23,460280
1055,Captain Fantastic And The Brown Dirt Cowboy,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,1,6dix9mJZambkCkDOlXQTwG,spotify:track:6dix9mJZambkCkDOlXQTwG,0.0994,0.539,0.48,0.000162,0.132,-13.366,0.0355,81.225,0.645,48,346360
1056,Tower Of Babel,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,2,4uvehZNI8BxnmBOlG9wmVn,spotify:track:4uvehZNI8BxnmBOlG9wmVn,0.178,0.531,0.487,1.44e-05,0.0525,-10.203,0.0389,157.766,0.31,35,268422
1057,Bitter Fingers,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,3,4Oy2yKrQ0fG7Dc7YtB0Vyg,spotify:track:4Oy2yKrQ0fG7Dc7YtB0Vyg,0.0829,0.521,0.474,6.63e-06,0.104,-12.27,0.0291,134.266,0.413,34,273733
1058,Tell Me When The Whistle Blows,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,4,0R0uyYbcCmkhDG3mDPq6Jn,spotify:track:0R0uyYbcCmkhDG3mDPq6Jn,0.0497,0.563,0.497,5.58e-06,0.168,-14.271,0.0339,88.694,0.81,32,260626
1059,Someone Saved My Life Tonight,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,5,0bLOiofyBB62YU2cNnONJG,spotify:track:0bLOiofyBB62YU2cNnONJG,0.329,0.457,0.428,2.21e-06,0.169,-9.796,0.0283,129.98,0.151,55,404933
1060,(Gotta Get A) Meal Ticket,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,6,5jMHhjn0ijWcz1WapsnoHb,spotify:track:5jMHhjn0ijWcz1WapsnoHb,0.00559,0.67,0.84,0.00196,0.306,-8.722,0.0312,139.333,0.769,33,241373
1061,Better Off Dead,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,7,1b0ZaClJiGhdTRVHrzilES,spotify:track:1b0ZaClJiGhdTRVHrzilES,0.311,0.635,0.44,2.16e-06,0.0498,-14.008,0.0544,142.951,0.752,33,157384
1062,Writing,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,8,4W2cHubtlOdF2BGCeWjw1r,spotify:track:4W2cHubtlOdF2BGCeWjw1r,0.162,0.754,0.59,0.000189,0.0898,-13.765,0.0383,137.459,0.803,31,220466
1063,We All Fall In Love Sometimes,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,9,2DDpuUJC2YAFGCDC0UbKct,spotify:track:2DDpuUJC2YAFGCDC0UbKct,0.46,0.516,0.157,4.63e-05,0.325,-15.51,0.0325,127.71,0.172,41,252640
1064,Curtains,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,10,7yoHD1pvn5vssAAMImpuTy,spotify:track:7yoHD1pvn5vssAAMImpuTy,0.0863,0.367,0.461,0.00759,0.101,-11.715,0.0279,133.877,0.452,33,394826
1065,Lucy In The Sky With Diamonds,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,11,13JsYnkF16pHKuOFG6uI1C,spotify:track:13JsYnkF16pHKuOFG6uI1C,0.0889,0.392,0.566,7.6e-05,0.0676,-8.127,0.0368,164.11,0.538,52,377573
1066,One Day At A Time,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,12,2pElcD1PtPCBCWgUvst3Hw,spotify:track:2pElcD1PtPCBCWgUvst3Hw,0.467,0.471,0.36,2.3e-05,0.0914,-9.515,0.0292,96.694,0.343,27,229360
1067,Philadelphia Freedom,Captain Fantastic And The Brown Dirt Cowboy,1975-05-19,13,2hl9ONQ7YGgZGYx0OSHvIq,spotify:track:2hl9ONQ7YGgZGYx0OSHvIq,0.0444,0.712,0.681,0.000235,0.0592,-6.351,0.0294,125.497,0.809,57,324573
1068,The Bitch Is Back,Caribou,1974-06-28,1,40tnCfx2mTtHozyaRDcYC5,spotify:track:40tnCfx2mTtHozyaRDcYC5,0.0372,0.586,0.86,0.00109,0.1,-6.752,0.0584,132.865,0.943,58,224933
1069,Pinky,Caribou,1974-06-28,2,6IPDeuzjnlKUfxDwJUHrzD,spotify:track:6IPDeuzjnlKUfxDwJUHrzD,0.147,0.656,0.532,0.000171,0.0726,-11.098,0.0279,133.026,0.507,29,234946
1070,Grimsby,Caribou,1974-06-28,3,0v7vqcby8CF7tSlh7GAYId,spotify:track:0v7vqcby8CF7tSlh7GAYId,0.101,0.682,0.89,0.0131,0.228,-7.43,0.0412,134.95,0.878,26,226826
1071,Dixie Lily,Caribou,1974-06-28,4,1E4S5we2XMOq0kFvuAW7dT,spotify:track:1E4S5we2XMOq0kFvuAW7dT,0.167,0.61,0.78,1.94e-06,0.125,-8.933,0.035,90.481,0.965,25,175266
1072,Solar Prestige A Gammon,Caribou,1974-06-28,5,3UJk8PdILcCkBPFvN0Ox15,spotify:track:3UJk8PdILcCkBPFvN0Ox15,0.297,0.545,0.36,0.0,0.0894,-12.621,0.0358,166.743,0.73,24,172693
1073,You're So Static,Caribou,1974-06-28,6,58OD5vBX95OdelGNOvpvEw,spotify:track:58OD5vBX95OdelGNOvpvEw,0.0327,0.606,0.811,0.000651,0.174,-7.204,0.0339,136.746,0.791,25,293066
1074,I've Seen The Saucers,Caribou,1974-06-28,7,15FemTRww0eSTvhcAH2Lu3,spotify:track:15FemTRww0eSTvhcAH2Lu3,0.142,0.448,0.611,0.0,0.0609,-9.482,0.0325,77.933,0.427,26,288066
1075,Stinker,Caribou,1974-06-28,8,5NyYHYlGtTboKi5VoRMEtv,spotify:track:5NyYHYlGtTboKi5VoRMEtv,0.0936,0.447,0.588,0.189,0.0577,-7.565,0.0297,84.481,0.932,23,320360
1076,Don't Let The Sun Go Down On Me,Caribou,1974-06-28,9,11FcfHd3SOmmrWJPGe7Y30,spotify:track:11FcfHd3SOmmrWJPGe7Y30,0.121,0.424,0.446,1.89e-06,0.0921,-8.526,0.0261,139.701,0.354,62,336733
1077,Ticking,Caribou,1974-06-28,10,6jfMhVrLQ08guqU9LRVsR8,spotify:track:6jfMhVrLQ08guqU9LRVsR8,0.765,0.365,0.351,1.73e-06,0.0968,-12.972,0.0389,173.772,0.104,29,454213
1078,Pinball Wizard,Caribou,1974-06-28,11,6CJCCb9ookMMDQNz1Rrtii,spotify:track:6CJCCb9ookMMDQNz1Rrtii,0.139,0.502,0.868,1.43e-05,0.0826,-5.706,0.0514,130.58,0.539,45,309106
1079,Sick City,Caribou,1974-06-28,12,1CMOQ9HhIJGDGcKyf295zg,spotify:track:1CMOQ9HhIJGDGcKyf295zg,0.234,0.649,0.782,0.000267,0.0716,-6.564,0.024,96.758,0.827,23,323866
1080,Cold Highway,Caribou,1974-06-28,13,0CY864emS4cZAUYM55R8sW,spotify:track:0CY864emS4cZAUYM55R8sW,0.253,0.429,0.592,0.000117,0.231,-9.636,0.0411,80.466,0.806,23,205493
1081,Step Into Christmas,Caribou,1974-06-28,14,11P4sSu6BH2lAbWk1sL6cK,spotify:track:11P4sSu6BH2lAbWk1sL6cK,0.0887,0.54,0.928,1.11e-05,0.314,-6.252,0.0337,140.419,0.796,57,272333
1082,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,1,3PgfTwFViQ7JKshtPy2OMN,spotify:track:3PgfTwFViQ7JKshtPy2OMN,0.0221,0.403,0.764,0.17,0.245,-8.554,0.0451,138.725,0.196,31,666571
1083,Candle In The Wind - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,2,4ha83m2CWmP0s2Pd3p34TW,spotify:track:4ha83m2CWmP0s2Pd3p34TW,0.183,0.602,0.536,1.9e-05,0.0802,-9.74,0.0288,124.558,0.506,33,228932
1084,Bennie And The Jets - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,3,4qWvbYbs0sBphGRCWXSmBi,spotify:track:4qWvbYbs0sBphGRCWXSmBi,0.259,0.665,0.673,7.62e-06,0.497,-7.95,0.0493,132.642,0.779,36,322548
1085,Goodbye Yellow Brick Road - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,4,1Tqp0NfsdBkXtcy45z6kYu,spotify:track:1Tqp0NfsdBkXtcy45z6kYu,0.446,0.559,0.473,0.00141,0.154,-7.712,0.0279,121.227,0.397,41,192826
1086,This Song Has No Title - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,5,2x2WSXN8UMhxlzKHZwrVJx,spotify:track:2x2WSXN8UMhxlzKHZwrVJx,0.839,0.422,0.442,0.0,0.0853,-8.228,0.034,107.341,0.179,29,143394
1087,Grey Seal - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,6,4DBZOBwSGK3XqPlFCPEBtm,spotify:track:4DBZOBwSGK3XqPlFCPEBtm,0.0142,0.452,0.913,3.11e-05,0.0655,-6.841,0.0487,135.867,0.449,29,240126
1088,Jamaica Jerk-Off - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,7,1ObXCfbbMt8t80EIcDMGxf,spotify:track:1ObXCfbbMt8t80EIcDMGxf,0.000728,0.753,0.732,1.7e-06,0.0626,-8.828,0.0383,134.066,0.951,25,218341
1089,I've Seen That Movie Too - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,8,0kk4NwdrQhnJwYf8PMCFVX,spotify:track:0kk4NwdrQhnJwYf8PMCFVX,0.317,0.505,0.459,1.9e-05,0.106,-8.684,0.0281,114.07,0.299,26,357658
1090,Sweet Painted Lady - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,9,2edXllXIsQxWbM4toWLY1h,spotify:track:2edXllXIsQxWbM4toWLY1h,0.358,0.612,0.382,0.0,0.643,-11.563,0.03,117.302,0.547,27,234053
1091,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,10,5TTtQFWatiQzKiaJ3b0zwZ,spotify:track:5TTtQFWatiQzKiaJ3b0zwZ,0.402,0.495,0.661,0.00118,0.0827,-9.645,0.0385,79.9,0.669,24,263279
1092,Dirty Little Girl - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,11,7G10CFi7OTTgWxKhbVjMOi,spotify:track:7G10CFi7OTTgWxKhbVjMOi,0.15,0.728,0.881,0.000832,0.119,-6.518,0.0365,132.019,0.878,23,300353
1093,All The Girls Love Alice - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,12,2NQVtlQna8xjxlxnteY6sJ,spotify:track:2NQVtlQna8xjxlxnteY6sJ,0.0208,0.533,0.826,0.00188,0.348,-9.246,0.058,88.934,0.531,26,308353
1094,Your Sister Can't Twist (But She Can Rock'n' Roll) - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,13,1QQq3jw6fqfpOnaNVBIyA1,spotify:track:1QQq3jw6fqfpOnaNVBIyA1,0.0111,0.464,0.972,1.47e-06,0.818,-6.887,0.0553,95.407,0.91,22,161640
1095,Saturday Night’s Alright (For Fighting) - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,14,0xyaTBDHRsSkOo31x0T4nt,spotify:track:0xyaTBDHRsSkOo31x0T4nt,0.0195,0.513,0.979,0.0951,0.0906,-6.362,0.0425,152.875,0.94,32,295466
1096,Roy Rogers - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,15,3GBST0z8KTg1T5KFO9RCC4,spotify:track:3GBST0z8KTg1T5KFO9RCC4,0.239,0.531,0.453,0.0,0.231,-9.117,0.027,121.058,0.351,23,247413
1097,Social Disease - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,16,4H2Zs8mrvmS670WsFTK5wx,spotify:track:4H2Zs8mrvmS670WsFTK5wx,0.223,0.352,0.79,0.0,0.154,-7.294,0.0674,190.692,0.812,21,222706
1098,Harmony - Remastered 2014,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,17,1e2FLgYeFM8GGhAemBOOUL,spotify:track:1e2FLgYeFM8GGhAemBOOUL,0.187,0.566,0.466,0.0,0.105,-9.065,0.0264,132.54,0.426,24,164872
1099,Bennie And The Jets,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,1,2bWxFEmiQGGBAyBvhuv4ty,spotify:track:2bWxFEmiQGGBAyBvhuv4ty,0.0126,0.62,0.744,0.0,0.303,-5.781,0.0417,129.953,0.26,35,310066
1100,Goodbye Yellow Brick Road,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,2,0zjJk9nPRn5WnWd0N7umq3,spotify:track:0zjJk9nPRn5WnWd0N7umq3,0.0565,0.433,0.643,0.0,0.099,-6.098,0.0366,131.406,0.383,30,188600
1101,Grey Seal,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,3,72s2jPavv5scWZvEtO3NAg,spotify:track:72s2jPavv5scWZvEtO3NAg,0.00305,0.522,0.866,1.54e-06,0.339,-4.676,0.0318,131.962,0.505,23,218493
1102,Sweet Painted Lady,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,4,5EssIq6MebUR53BflozZDp,spotify:track:5EssIq6MebUR53BflozZDp,0.193,0.538,0.561,2.62e-05,0.112,-7.108,0.0343,123.934,0.505,21,236512
1103,All The Girls Love Alice,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,5,2GTM4oxBEUsuddD69F64Qi,spotify:track:2GTM4oxBEUsuddD69F64Qi,0.146,0.481,0.552,0.000153,0.111,-7.321,0.034,87.195,0.0533,20,214901
1104,Your Sister Can't Twist (But She Can Rock 'n' Roll),Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,6,57MUEAi7yMkDMNrUV0Zurr,spotify:track:57MUEAi7yMkDMNrUV0Zurr,0.00593,0.598,0.979,4.14e-05,0.0556,-4.475,0.0683,97.074,0.696,19,169693
1105,Saturday Night's Alright (For Fighting),Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,7,72RbaqZSmOUVRtOgbzkHpJ,spotify:track:72RbaqZSmOUVRtOgbzkHpJ,0.0338,0.539,0.96,0.00026,0.276,-4.085,0.113,150.036,0.66,27,224306
1106,Harmony,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,8,4wK0tuMjkiG1PD9YbWkZt7,spotify:track:4wK0tuMjkiG1PD9YbWkZt7,0.603,0.509,0.419,0.0,0.124,-6.623,0.0324,130.009,0.354,23,177037
1107,Grey Seal - Piano Demo,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,9,2GMIDHqxEWvHCIuRXBadXJ,spotify:track:2GMIDHqxEWvHCIuRXBadXJ,0.882,0.63,0.379,0.0,0.108,-5.409,0.0436,124.682,0.279,14,201025
1108,Grey Seal,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,10,2mHUIe8LLV4ZSXNb4TER9O,spotify:track:2mHUIe8LLV4ZSXNb4TER9O,0.499,0.469,0.537,1.09e-06,0.0837,-8.326,0.0404,129.705,0.519,16,216000
1109,Jack Rabbit,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,11,4JRIMOxwo30Kt4vPieD2pA,spotify:track:4JRIMOxwo30Kt4vPieD2pA,0.161,0.702,0.873,0.000179,0.0866,-6.127,0.0305,107.452,0.962,19,113666
1110,Whenever You're Ready (We'll Go Steady Again),Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,12,7cp2YU2OYYYpUZZgCHSp5X,spotify:track:7cp2YU2OYYYpUZZgCHSp5X,0.173,0.426,0.933,0.000351,0.393,-5.272,0.042,75.696,0.846,13,177301
1111,Screw You (Young Man's Blues),Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,13,6xWPo5vh2neporFvvXV03A,spotify:track:6xWPo5vh2neporFvvXV03A,0.23,0.411,0.807,0.0,0.074,-4.417,0.0488,136.369,0.728,14,284198
1112,Candle In The Wind - Acoustic Mix,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,14,4eG2hXVyE50YINZBFlmM8B,spotify:track:4eG2hXVyE50YINZBFlmM8B,0.735,0.706,0.31,0.0,0.102,-7.934,0.039,124.629,0.498,30,233233
1113,Step Into Christmas,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,15,6sBWmE23q6xQHlnEZ8jYPT,spotify:track:6sBWmE23q6xQHlnEZ8jYPT,0.102,0.526,0.925,8.9e-06,0.305,-5.584,0.0363,140.308,0.819,72,272393
1114,Ho! Ho! Ho! (Who'd Be A Turkey At Christmas),Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,16,5x0OWY20E0u3yoEVa9lyfK,spotify:track:5x0OWY20E0u3yoEVa9lyfK,0.531,0.671,0.804,0.0,0.798,-6.659,0.141,143.413,0.946,25,246937
1115,Philadelphia Freedom,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),1973-10-05,17,2sugALO4QoRqWi9ZZ0hFMm,spotify:track:2sugALO4QoRqWi9ZZ0hFMm,0.0844,0.69,0.724,5.69e-06,0.0867,-6.083,0.0269,125.912,0.798,26,338836
