,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
965,Welcome Home (Sanitarium) (Remastered),Master of Puppets (Remastered),1986-03-03,4,5Nu6hybktveVXtgD7hDLVD,spotify:track:5Nu6hybktveVXtgD7hDLVD,0.000305,0.309,0.767,0.151,0.0967,-9.676,0.033,97.944,0.413,47,387146
966,Disposable Heroes (Remastered),Master of Puppets (Remastered),1986-03-03,5,2CbYOuq9uxqclV21HJaJ4B,spotify:track:2CbYOuq9uxqclV21HJaJ4B,4.75e-05,0.264,0.931,0.454,0.0897,-7.615,0.0928,90.246,0.414,45,496626
967,Leper Messiah (Remastered),Master of Puppets (Remastered),1986-03-03,6,6yyionnLDzrrSET4pGoFSX,spotify:track:6yyionnLDzrrSET4pGoFSX,5.19e-05,0.38,0.8,0.735,0.321,-8.617,0.0695,138.714,0.574,43,339880
968,Orion (Remastered),Master of Puppets (Remastered),1986-03-03,7,1J6aXHOMNalN2YGLpVAD7e,spotify:track:1J6aXHOMNalN2YGLpVAD7e,0.0013,0.367,0.672,0.899,0.111,-10.014,0.0378,128.497,0.382,44,507226
969,"Damage, Inc. (Remastered)",Master of Puppets (Remastered),1986-03-03,8,5PZ03nZ4rF3dG1QH7NeXMp,spotify:track:5PZ03nZ4rF3dG1QH7NeXMp,0.000506,0.366,0.848,0.476,0.12,-10.575,0.157,92.172,0.162,42,332466
970,Fight Fire With Fire (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,1,0WSRrGVg1gO33MKIBPgBV2,spotify:track:0WSRrGVg1gO33MKIBPgBV2,3.73e-05,0.28,0.986,0.688,0.071,-7.012,0.115,91.025,0.16,55,284506
971,Ride The Lightning (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,2,36DLF96pjKydN0MZtsahQz,spotify:track:36DLF96pjKydN0MZtsahQz,5.15e-05,0.265,0.973,0.0942,0.205,-6.129,0.173,148.506,0.27,59,396986
972,For Whom The Bell Tolls (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,3,51YZAJhOwIC5Gg3jMbAmhZ,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,0.00631,0.512,0.86,0.00528,0.0652,-6.145,0.0703,117.909,0.258,71,309973
973,Fade To Black (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,4,0dqGfCMAGyDgpUAgLNOjWd,spotify:track:0dqGfCMAGyDgpUAgLNOjWd,0.00311,0.256,0.929,0.201,0.11,-6.667,0.113,113.47,0.278,64,417226
974,Trapped Under Ice (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,5,3lVAAVOkfNyCii1aLgH3JX,spotify:track:3lVAAVOkfNyCii1aLgH3JX,8.16e-05,0.242,0.989,0.0531,0.0528,-5.298,0.204,162.98,0.054,51,244066
975,Escape (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,6,4SlFMlB9eD0Y48RXVp1ixR,spotify:track:4SlFMlB9eD0Y48RXVp1ixR,0.00134,0.267,0.937,0.471,0.175,-5.841,0.101,144.126,0.526,45,263866
976,Creeping Death (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,7,4q9QVIaLqjbcoqeCfM2zan,spotify:track:4q9QVIaLqjbcoqeCfM2zan,0.000219,0.31,0.977,0.273,0.0785,-5.478,0.164,100.626,0.179,58,395706
977,The Call Of Ktulu (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,8,1E2AfYuobMm18cKEoQaRob,spotify:track:1E2AfYuobMm18cKEoQaRob,0.0221,0.301,0.935,0.854,0.215,-7.584,0.1,139.239,0.145,48,533493
978,The Ecstasy of Gold,Ride The Lightning (Deluxe Remaster),1984-07-27,1,1SiymS1RQEebzDOkad94Gi,spotify:track:1SiymS1RQEebzDOkad94Gi,0.608,0.112,0.4,0.492,0.53,-8.779,0.0339,89.823,0.124,0,95925
979,"Fight Fire With Fire (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,2,15c7cEnSAzYop0bzGWQHrE,spotify:track:15c7cEnSAzYop0bzGWQHrE,4.97e-05,0.214,0.951,0.103,0.461,-7.314,0.0997,177.573,0.174,32,278782
980,"Ride The Lightning (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,3,0qHUaOpK1inBEweEXTvXrz,spotify:track:0qHUaOpK1inBEweEXTvXrz,8.14e-05,0.199,0.981,0.0147,0.813,-6.434,0.298,158.442,0.0918,30,428452
981,"Phantom Lord (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,4,7MSH7xXhYzzy9cC3Exu2p2,spotify:track:7MSH7xXhYzzy9cC3Exu2p2,0.000267,0.143,0.972,0.693,0.702,-7.4,0.207,161.721,0.062,27,304818
982,"(Anesthesia) – Pulling Teeth (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,5,5fUte1F0T2wfrKnvu13oR9,spotify:track:5fUte1F0T2wfrKnvu13oR9,0.896,0.283,0.779,0.696,0.189,-9.725,0.116,117.129,0.157,27,214720
983,"For Whom The Bell Tolls (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,6,3rWKqqHyRFAQjCBn3mPLRx,spotify:track:3rWKqqHyRFAQjCBn3mPLRx,0.0232,0.263,0.959,0.483,0.749,-6.982,0.109,131.111,0.166,30,269149
984,"No Remorse (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,7,1QeOzKtXyIcaQqLM5pKJ8i,spotify:track:1QeOzKtXyIcaQqLM5pKJ8i,0.000479,0.222,0.985,0.859,0.726,-6.874,0.157,114.615,0.0399,25,383559
985,"Fade To Black (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,8,112BHi4azb9RZXbiWdkkDt,spotify:track:112BHi4azb9RZXbiWdkkDt,0.0175,0.252,0.811,0.246,0.953,-7.812,0.13,124.355,0.244,25,434874
986,"Seek & Destroy (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,9,33bvscbyF6Rrt4s8LGFDuL,spotify:track:33bvscbyF6Rrt4s8LGFDuL,0.000858,0.216,0.953,0.457,0.442,-7.691,0.2,152.913,0.255,27,425622
987,"Creeping Death (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,10,5pjdpUlXgriE9DPru2eas6,spotify:track:5pjdpUlXgriE9DPru2eas6,0.000109,0.198,0.967,0.446,0.451,-7.397,0.135,121.446,0.207,24,354715
988,"Am I Evil? (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,11,2J12YWxFLO2Qx8PcLMAiN0,spotify:track:2J12YWxFLO2Qx8PcLMAiN0,0.023,0.223,0.926,0.599,0.653,-8.479,0.118,88.711,0.397,23,219401
989,"Motorbreath (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,12,1IOWeuwQVmGwMtmHA2Qq9u,spotify:track:1IOWeuwQVmGwMtmHA2Qq9u,0.00393,0.243,0.936,0.705,0.689,-8.792,0.069,95.004,0.155,22,198589
990,Am I Evil? (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,1,4PVipA5hOmX3Su0pQJNt7Y,spotify:track:4PVipA5hOmX3Su0pQJNt7Y,0.000301,0.295,0.926,0.375,0.0522,-5.703,0.0851,78.711,0.52,46,470133
991,Blitzkrieg (Remastered),Ride The Lightning (Deluxe Remaster),1984-07-27,2,3EcGFrVhz4gco6laJDZ7WU,spotify:track:3EcGFrVhz4gco6laJDZ7WU,0.000154,0.485,0.972,0.443,0.0899,-6.047,0.0591,98.983,0.606,43,216800
992,Ride The Lightning (Studio Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,1,05XKi1xQgUlrCPYgA9TbpP,spotify:track:05XKi1xQgUlrCPYgA9TbpP,0.00116,0.272,0.968,0.492,0.288,-5.69,0.0849,139.171,0.27,24,407621
993,When Hell Freezes Over (The Call of Ktulu) (Studio Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,2,3bZ9ffO4XXpRQmKmopThXi,spotify:track:3bZ9ffO4XXpRQmKmopThXi,0.00664,0.326,0.934,0.701,0.0749,-8.263,0.0704,143.457,0.133,24,521786
994,Creeping Death (Studio Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,3,0cDCC1lKN5soSyPrhaz9zb,spotify:track:0cDCC1lKN5soSyPrhaz9zb,0.00133,0.349,0.986,0.597,0.0493,-5.177,0.0858,105.969,0.142,23,430720
995,Fight Fire With Fire (Studio Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,4,4ey6SkYPpN85wnWQZFCbZk,spotify:track:4ey6SkYPpN85wnWQZFCbZk,0.000587,0.202,0.981,0.698,0.0418,-6.315,0.1,166.45,0.0531,21,301276
996,Ride The Lightning (Garage Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,5,7n7uZgup0xWGL5NJTkdVZs,spotify:track:7n7uZgup0xWGL5NJTkdVZs,0.0873,0.296,0.919,0.801,0.109,-8.375,0.309,136.775,0.168,22,453595
997,When Hell Freezes Over (The Call of Ktulu) (Garage Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,6,6ZodGZwQg4FQ7TjhlVkzOH,spotify:track:6ZodGZwQg4FQ7TjhlVkzOH,0.351,0.272,0.872,0.769,0.413,-8.626,0.111,136.927,0.166,21,561728
998,Fight Fire With Fire (Garage Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,7,0rEiQOrsb8QBhntywL6T2R,spotify:track:0rEiQOrsb8QBhntywL6T2R,0.0107,0.19,0.94,0.444,0.0748,-8.96,0.178,157.661,0.134,20,327672
999,Ride The Lightning (Boom Box Demo),Ride The Lightning (Deluxe Remaster),1984-07-27,8,1XtHwxJ5DmcayFekKPa392,spotify:track:1XtHwxJ5DmcayFekKPa392,0.0517,0.32,0.959,0.916,0.148,-6.891,0.143,133.167,0.313,19,463918
1000,Blitzkrieg (Rhythm Track Rough Mix),Ride The Lightning (Deluxe Remaster),1984-07-27,9,3W2fCBJ8IZCcHqibtcCsIt,spotify:track:3W2fCBJ8IZCcHqibtcCsIt,0.00144,0.522,0.965,0.84,0.0989,-8.07,0.0387,99.373,0.544,21,218176
1001,Am I Evil? (Rhythm Track Rough Mix),Ride The Lightning (Deluxe Remaster),1984-07-27,10,2N00R4h6q4xOjNfPPIT4eL,spotify:track:2N00R4h6q4xOjNfPPIT4eL,0.00121,0.366,0.925,0.756,0.0518,-7.25,0.0485,96.902,0.53,20,486099
1002,"Fight Fire With Fire (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,1,4fHW0L8ZmJYJ15YIlbsPQc,spotify:track:4fHW0L8ZmJYJ15YIlbsPQc,0.00491,0.173,0.985,0.739,0.689,-7.88,0.12,178.555,0.243,18,224846
1003,"Ride The Lightning (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,2,2IouwpNCHVMZKFeR5y2cNQ,spotify:track:2IouwpNCHVMZKFeR5y2cNQ,0.0253,0.222,0.948,0.108,0.961,-5.785,0.121,159.158,0.358,18,408046
1004,"Phantom Lord (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,3,4CCTD7TmAZuYkDl39uT7MK,spotify:track:4CCTD7TmAZuYkDl39uT7MK,0.124,0.152,0.976,0.654,0.42,-7.043,0.184,81.35,0.206,17,285402
1005,"The Four Horsemen (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,4,3boapsiwcyA7roj9a8odpg,spotify:track:3boapsiwcyA7roj9a8odpg,0.0463,0.229,0.926,0.602,0.751,-6.179,0.0728,122.422,0.369,19,361137
1006,"(Anesthesia) – Pulling Teeth (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,5,3RpwP5iPWYfnAjAAlO34oc,spotify:track:3RpwP5iPWYfnAjAAlO34oc,0.811,0.299,0.978,0.949,0.367,-6.852,0.208,123.831,0.0823,18,99976
1007,"For Whom The Bell Tolls (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,6,4FP705NQ0th3Bax40w4WSP,spotify:track:4FP705NQ0th3Bax40w4WSP,0.402,0.277,0.91,0.53,0.855,-6.425,0.0669,135.2,0.365,20,255774
1008,"No Remorse (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,7,52n3nUy0iYHYrbXMyquEAU,spotify:track:52n3nUy0iYHYrbXMyquEAU,0.078,0.274,0.94,0.692,0.734,-7.379,0.139,118.255,0.283,17,374815
1009,"Fade To Black (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,8,2jAx2s2sDOltJ09LMtQHgb,spotify:track:2jAx2s2sDOltJ09LMtQHgb,0.0804,0.257,0.836,0.342,0.838,-7.791,0.0953,125.757,0.393,18,402974
1010,"Creeping Death (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,9,3qBQcEGI60pJVMoGEuZdaz,spotify:track:3qBQcEGI60pJVMoGEuZdaz,0.114,0.225,0.938,0.708,0.377,-7.332,0.13,128.11,0.271,17,333054
1011,"Guitar Solo (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,10,2PEr2YHP8MO6et55iei3jp,spotify:track:2PEr2YHP8MO6et55iei3jp,0.562,0.216,0.911,0.973,0.281,-10.092,0.139,116.917,0.106,17,167890
1012,"Am I Evil? (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,11,0QuykGKysfXkvqmbJLNCTm,spotify:track:0QuykGKysfXkvqmbJLNCTm,0.18,0.269,0.881,0.692,0.476,-7.702,0.101,91.263,0.277,17,214027
1013,"Motorbreath (Live at Kabuki Theatre, San Francisco, CA – March 15th, 1985)",Ride The Lightning (Deluxe Remaster),1984-07-27,12,4kz3PWGVa1F5jz0eMGJdjY,spotify:track:4kz3PWGVa1F5jz0eMGJdjY,0.00399,0.235,0.976,0.563,0.925,-7.038,0.0986,99.865,0.141,17,182511
1014,"Phantom Lord (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,1,5Oz2uy9PfQpJuoBfhS5d7O,spotify:track:5Oz2uy9PfQpJuoBfhS5d7O,3.27e-05,0.159,0.964,0.0872,0.297,-9.236,0.147,76.723,0.262,17,252805
1015,"The Four Horsemen (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,2,59QbyIPVXQd8ZGs0DOsQea,spotify:track:59QbyIPVXQd8ZGs0DOsQea,5.11e-05,0.275,0.954,0.258,0.283,-8.324,0.129,113.672,0.377,18,388841
1016,"(Anesthesia) – Pulling Teeth (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,3,6npYN2e1NNMcHGeU6xIEsg,spotify:track:6npYN2e1NNMcHGeU6xIEsg,0.866,0.273,0.692,0.748,0.205,-11.076,0.0784,114.084,0.488,18,255502
1017,"For Whom The Bell Tolls (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,4,5yTXuCLSZQreoXptQIvHHX,spotify:track:5yTXuCLSZQreoXptQIvHHX,0.0153,0.408,0.905,0.399,0.626,-8.435,0.0589,129.501,0.48,19,272030
1018,"No Remorse (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,5,70PSj2QMXBPcZP26puskA2,spotify:track:70PSj2QMXBPcZP26puskA2,0.000574,0.303,0.974,0.37,0.655,-8.646,0.173,111.715,0.119,16,367072
1019,"The Call of Ktulu (Live at The Lyceum Theatre, London, UK – December 20th, 1984)",Ride The Lightning (Deluxe Remaster),1984-07-27,6,44mmIswM7JH8EXic5EP9ne,spotify:track:44mmIswM7JH8EXic5EP9ne,0.0559,0.24,0.901,0.616,0.83,-9.658,0.108,154.973,0.236,19,467329
1020,Fight Fire With Fire (Remastered),Ride The Lightning (Remastered),1984-07-27,1,3eaOnliKh0QdjuDbPAwCLx,spotify:track:3eaOnliKh0QdjuDbPAwCLx,3.73e-05,0.28,0.986,0.688,0.071,-7.012,0.115,91.025,0.16,46,284506
1021,Ride The Lightning (Remastered),Ride The Lightning (Remastered),1984-07-27,2,6yUCeySJMRaSAEsnfqDeZK,spotify:track:6yUCeySJMRaSAEsnfqDeZK,5.15e-05,0.265,0.973,0.0942,0.205,-6.129,0.173,148.506,0.27,51,396986
1022,For Whom The Bell Tolls (Remastered),Ride The Lightning (Remastered),1984-07-27,3,17rf2oZYDVymJeYI9ftDXc,spotify:track:17rf2oZYDVymJeYI9ftDXc,0.00631,0.512,0.86,0.00528,0.0652,-6.145,0.0703,117.909,0.258,52,309973
1023,Fade To Black (Remastered),Ride The Lightning (Remastered),1984-07-27,4,4kBsYpQBUbSIQNLTDF7es2,spotify:track:4kBsYpQBUbSIQNLTDF7es2,0.00311,0.256,0.929,0.201,0.11,-6.667,0.113,113.47,0.278,50,417226
1024,Trapped Under Ice (Remastered),Ride The Lightning (Remastered),1984-07-27,5,48BSp63VnT4GwK8BxiwdTD,spotify:track:48BSp63VnT4GwK8BxiwdTD,8.16e-05,0.242,0.989,0.0531,0.0528,-5.298,0.204,162.98,0.054,44,244066
1025,Escape (Remastered),Ride The Lightning (Remastered),1984-07-27,6,0ybLEwE6TxjCePcIwwZeyJ,spotify:track:0ybLEwE6TxjCePcIwwZeyJ,0.00134,0.267,0.937,0.471,0.175,-5.841,0.101,144.126,0.526,43,263866
1026,Creeping Death (Remastered),Ride The Lightning (Remastered),1984-07-27,7,3qXEqKdzI3MSGB1FlGMBz5,spotify:track:3qXEqKdzI3MSGB1FlGMBz5,0.000219,0.31,0.977,0.273,0.0785,-5.478,0.164,100.626,0.179,48,395706
1027,The Call Of Ktulu (Remastered),Ride The Lightning (Remastered),1984-07-27,8,5zZ74lczJgFtVCeaS11Fo1,spotify:track:5zZ74lczJgFtVCeaS11Fo1,0.0221,0.301,0.935,0.854,0.215,-7.584,0.1,139.239,0.145,43,533493
1028,Fight Fire With Fire - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,1,6fZ6zlZxGibSZzwvVaQQ6m,spotify:track:6fZ6zlZxGibSZzwvVaQQ6m,3.75e-05,0.283,0.988,0.728,0.0712,-7.017,0.111,90.791,0.133,40,284506
1029,Ride The Lightning - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,2,2O7UGwJPVlix15Wn4sa5vw,spotify:track:2O7UGwJPVlix15Wn4sa5vw,6.07e-05,0.257,0.975,0.1,0.222,-6.128,0.175,149.312,0.276,59,396986
1030,For Whom The Bell Tolls - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,3,3LpHzQU2CZzZJGdUWV79SI,spotify:track:3LpHzQU2CZzZJGdUWV79SI,0.00563,0.518,0.858,0.00349,0.0598,-6.147,0.0672,117.897,0.249,46,309973
1031,Fade To Black - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,4,5nekfiTN45vlxG0eNJQQye,spotify:track:5nekfiTN45vlxG0eNJQQye,0.00369,0.256,0.924,0.234,0.114,-6.685,0.113,113.574,0.28,68,417226
1032,Trapped Under Ice - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,5,4Y8Zyb710vv3OA6ouSkjQz,spotify:track:4Y8Zyb710vv3OA6ouSkjQz,8.81e-05,0.252,0.988,0.0451,0.0516,-5.291,0.203,162.945,0.0529,36,244066
1033,Escape - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,6,4ERK3MXPXLWxy0UazrDKup,spotify:track:4ERK3MXPXLWxy0UazrDKup,0.00144,0.257,0.941,0.498,0.176,-5.864,0.0952,144.142,0.541,41,263866
1034,Creeping Death - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,7,6YHB0Fvp1QfSmR5os8jexq,spotify:track:6YHB0Fvp1QfSmR5os8jexq,0.000249,0.29,0.977,0.257,0.0801,-5.487,0.169,100.919,0.166,45,395706
1035,The Call Of Ktulu - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,8,4qPgSwPUGigsmx6gUV2dnU,spotify:track:4qPgSwPUGigsmx6gUV2dnU,0.0226,0.31,0.926,0.857,0.21,-7.58,0.0994,139.012,0.158,48,533493
1036,"The Ecstasy Of Gold - Metallica Show Intro / Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,1,39q4yd0zoIpbyTP5pq2FCP,spotify:track:39q4yd0zoIpbyTP5pq2FCP,0.562,0.137,0.406,0.443,0.53,-8.787,0.0374,98.827,0.111,14,95925
1037,"Fight Fire With Fire - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,2,5KbYPJf6Wui0i77rxxwcmK,spotify:track:5KbYPJf6Wui0i77rxxwcmK,6.11e-05,0.212,0.943,0.115,0.443,-7.329,0.108,176.997,0.192,27,278782
1038,"Ride The Lightning - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,3,6QEMOLrxW8XRHmUpy2Dt0U,spotify:track:6QEMOLrxW8XRHmUpy2Dt0U,7.51e-05,0.201,0.98,0.0168,0.823,-6.415,0.287,158.004,0.0929,25,428452
1039,"Phantom Lord - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,4,1Kb8rZDmNU3UeMPYpbVfBe,spotify:track:1Kb8rZDmNU3UeMPYpbVfBe,0.000263,0.138,0.974,0.634,0.701,-7.352,0.211,164.484,0.0636,22,304818
1040,"(Anesthesia) Pulling Teeth - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,5,2cDoOWPNfRXxurn5dIGfgy,spotify:track:2cDoOWPNfRXxurn5dIGfgy,0.9,0.28,0.78,0.675,0.211,-9.721,0.114,116.358,0.142,22,214720
1041,"For Whom The Bell Tolls - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,6,2f1j2hUeSw4RGRkfVVLLvQ,spotify:track:2f1j2hUeSw4RGRkfVVLLvQ,0.0196,0.264,0.96,0.473,0.72,-6.991,0.1,130.783,0.183,26,269149
1042,"No Remorse - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,7,7rdVGIlItGT1wXrSMlM7Fh,spotify:track:7rdVGIlItGT1wXrSMlM7Fh,0.000449,0.223,0.986,0.87,0.727,-6.902,0.154,114.626,0.0419,21,383559
1043,"Fade To Black - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,8,6DJN5lBtBMNd9y8eh2vBkU,spotify:track:6DJN5lBtBMNd9y8eh2vBkU,0.0191,0.252,0.817,0.226,0.956,-7.797,0.128,124.282,0.241,22,434874
1044,"Seek & Destroy - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,9,6H7pn5LXTtRKlySMqxbGuB,spotify:track:6H7pn5LXTtRKlySMqxbGuB,0.0009,0.209,0.951,0.418,0.444,-7.692,0.197,152.677,0.252,22,425622
1045,"Creeping Death - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,10,4ur0Mi3x8q2O6PENO4nRO0,spotify:track:4ur0Mi3x8q2O6PENO4nRO0,9.51e-05,0.231,0.965,0.429,0.467,-7.399,0.138,122.378,0.203,20,354715
1046,"Am I Evil? - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,11,3N98GBPEAjLZqvqIftd46Z,spotify:track:3N98GBPEAjLZqvqIftd46Z,0.0233,0.185,0.926,0.574,0.654,-8.47,0.129,88.949,0.344,19,219401
1047,"Motorbreath - Live At The Hollywood Palladium, Los Angeles, CA / March 10th, 1985",Ride The Lightning (Deluxe / Remastered),1984-07-26,12,2qH20YXmSDLvAfvriEt88R,spotify:track:2qH20YXmSDLvAfvriEt88R,0.00338,0.24,0.934,0.658,0.7,-8.799,0.0686,95.489,0.198,18,198589
1048,Creeping Death - Creeping Death EP Version / Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,1,1Gn1FeIYUMZ2a7PrbaaQhl,spotify:track:1Gn1FeIYUMZ2a7PrbaaQhl,0.000254,0.251,0.978,0.315,0.0798,-5.495,0.166,100.822,0.17,58,395704
1049,Am I Evil? - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,2,3ANDYGKbaqaKjciA0zTzTZ,spotify:track:3ANDYGKbaqaKjciA0zTzTZ,0.000308,0.327,0.928,0.378,0.0509,-5.699,0.0727,157.479,0.503,49,470133
1050,Blitzkrieg - Remastered,Ride The Lightning (Deluxe / Remastered),1984-07-26,3,5kAbFh3llmdpR8IWJ76eVy,spotify:track:5kAbFh3llmdpR8IWJ76eVy,0.00015,0.489,0.971,0.434,0.0911,-6.04,0.0582,99.031,0.594,45,216800
1051,Ride The Lightning - Studio Demo,Ride The Lightning (Deluxe / Remastered),1984-07-26,1,7aC1AYfVfrbrZTJHgfmQOf,spotify:track:7aC1AYfVfrbrZTJHgfmQOf,0.00113,0.271,0.969,0.459,0.237,-5.678,0.081,139.057,0.251,21,407621
1052,When Hell Freezes Over - Studio Demo,Ride The Lightning (Deluxe / Remastered),1984-07-26,2,6s3lUMZkm7NvnBYzfSBX5x,spotify:track:6s3lUMZkm7NvnBYzfSBX5x,0.00641,0.329,0.929,0.719,0.0714,-8.28,0.0701,141.413,0.134,21,521786
1053,Creeping Death - Studio Demo,Ride The Lightning (Deluxe / Remastered),1984-07-26,3,0jNgoLtfr17zK3tZN3f0UX,spotify:track:0jNgoLtfr17zK3tZN3f0UX,0.00157,0.34,0.987,0.634,0.0465,-5.166,0.0829,105.868,0.133,19,430720
1054,Fight Fire With Fire - Studio Demo,Ride The Lightning (Deluxe / Remastered),1984-07-26,4,3p9DdB8hstrZ3rEhkDauQV,spotify:track:3p9DdB8hstrZ3rEhkDauQV,0.000586,0.204,0.982,0.708,0.0417,-6.351,0.103,164.919,0.0563,18,301276
1055,Ride The Lightning - Garage Demo,Ride The Lightning (Deluxe / Remastered),1984-07-26,5,5Nw9bVExgC0FvW4X684ZW8,spotify:track:5Nw9bVExgC0FvW4X684ZW8,0.0818,0.303,0.918,0.71,0.108,-8.38,0.295,136.768,0.178,18,453595
